Date,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Condition,Season,Month,Year,Energy_Demand_MWh
2023-06-28,30.6,50.8,12.6,19.6,Sunny,Summer,June,2023,797.96
2023-06-29,27.4,52.3,2.2,11.7,Partly Cloudy,Summer,June,2023,727.56
2023-06-30,34.0,57.7,2.6,17.2,Sunny,Summer,June,2023,907.34
2023-07-01,32.2,64.4,6.8,13.5,Sunny,Summer,July,2023,794.05
2023-07-02,31.6,58.8,2.2,11.3,Sunny,Summer,July,2023,766.11
2023-07-03,30.1,55.3,3.7,13.3,Sunny,Summer,July,2023,760.63
2023-07-04,31.4,55.7,0.9,16.7,Sunny,Summer,July,2023,795.15
2023-07-05,30.5,52.3,1.8,19.6,Sunny,Summer,July,2023,765.15
2023-07-06,15.139844851904092,56.5,0.4,13.7,Sunny,Summer,July,2023,711.84
2023-07-07,15.139844851904092,31.8,0.7,9.0,Sunny,Summer,July,2023,718.05
2023-07-08,28.6,49.6,0.0,20.0,Sunny,Summer,July,2023,674.76
2023-07-09,27.0,53.9,0.1,10.5,Partly Cloudy,Summer,July,2023,648.81
2023-07-10,25.5,42.8,11.4,16.3,Drizzle,Summer,July,2023,653.6
2023-07-11,32.5,55.1,5.653808180535966,14.9,Sunny,Summer,July,2023,824.59
2023-07-12,27.7,50.4,3.3,14.2,Partly Cloudy,Summer,July,2023,696.25
2023-07-13,24.5,66.0,5.5,12.6,Drizzle,Summer,July,2023,637.58
2023-07-14,32.2,64.6,2.4,18.1,Sunny,Summer,July,2023,834.84
2023-07-15,38.5,48.3,0.5,0.0,Sunny,Summer,July,2023,974.05
2023-07-16,31.0,50.8,3.9,20.7,Sunny,Summer,July,2023,733.98
2023-07-17,33.5,51.4,2.8,10.4,Sunny,Summer,July,2023,846.42
2023-07-18,31.2,48.4,3.9,17.0,Sunny,Summer,July,2023,778.65
2023-07-19,30.7,53.6,4.4,16.8,Sunny,Summer,July,2023,772.55
2023-07-20,33.8,45.9,11.1,21.4,Sunny,Summer,July,2023,852.23
2023-07-21,30.1,43.0,2.6,16.0,Sunny,Summer,July,2023,750.37
2023-07-22,31.8,57.0,1.3,14.739492242595203,Sunny,Summer,July,2023,768.14
2023-07-23,32.0,57.0,3.1,7.0,Sunny,Summer,July,2023,773.36
2023-07-24,29.0,45.6,0.2,13.3,Sunny,Summer,July,2023,723.91
2023-07-25,34.0,59.2,6.8,5.2,Sunny,Summer,July,2023,877.19
2023-07-26,30.5,46.9,0.4,11.9,Sunny,Summer,July,2023,759.93
2023-07-27,28.7,54.0,1.2,13.5,Sunny,Summer,July,2023,725.52
2023-07-28,32.6,58.6,5.1,11.6,Sunny,Summer,July,2023,834.42
2023-07-29,28.3,51.7,2.7,15.2,Sunny,Summer,July,2023,671.28
2023-07-30,31.1,55.6,1.5,13.8,Sunny,Summer,July,2023,746.34
2023-07-31,31.0,47.9,1.9,13.4,Sunny,Summer,July,2023,772.78
2023-08-01,33.3,52.4,7.7,2.9,Sunny,Summer,August,2023,850.29
2023-08-02,31.4,64.25148095909732,1.7,8.5,Sunny,Summer,August,2023,820.99
2023-08-03,29.9,48.0,8.2,18.2,Sunny,Summer,August,2023,753.76
2023-08-04,32.5,52.6,0.4,19.0,Sunny,Summer,August,2023,827.27
2023-08-05,34.2,41.6,6.0,5.8,Sunny,Summer,August,2023,832.58
2023-08-06,31.7,50.1,7.5,10.9,Sunny,Summer,August,2023,759.53
2023-08-07,30.0,51.7,0.8,20.4,Sunny,Summer,August,2023,759.7
2023-08-08,26.1,52.0,2.3,11.4,Partly Cloudy,Summer,August,2023,676.39
2023-08-09,26.8,52.1,0.7,14.4,Partly Cloudy,Summer,August,2023,690.08
2023-08-10,29.1,53.5,4.9,22.2,Sunny,Summer,August,2023,741.53
2023-08-11,28.2,57.8,3.1,13.2,Sunny,Summer,August,2023,730.02
2023-08-12,29.4,61.0,4.0,12.5,Sunny,Summer,August,2023,723.67
2023-08-13,30.2,48.8,0.9,14.2,Sunny,Summer,August,2023,720.19
2023-08-14,31.6,44.4,1.0,24.3,Sunny,Summer,August,2023,797.24
2023-08-15,29.8,45.7,0.2,17.2,Sunny,Summer,August,2023,751.03
2023-08-16,31.5,64.25148095909732,1.6,15.1,Sunny,Summer,August,2023,823.14
2023-08-17,30.2,51.2,3.3,12.4,Sunny,Summer,August,2023,763.31
2023-08-18,24.1,47.8,7.8,17.7,Drizzle,Summer,August,2023,639.23
2023-08-19,27.2,64.25148095909732,5.653808180535966,18.3,Partly Cloudy,Summer,August,2023,681.87
2023-08-20,29.6,50.4,2.3,9.6,Sunny,Summer,August,2023,706.36
2023-08-21,26.4,55.5,12.2,18.4,Drizzle,Summer,August,2023,689.07
2023-08-22,31.8,58.8,5.1,14.2,Sunny,Summer,August,2023,820.6
2023-08-23,34.6,49.5,10.6,15.1,Sunny,Summer,August,2023,885.93
2023-08-24,33.7,50.7,3.0,10.6,Sunny,Summer,August,2023,858.92
2023-08-25,29.4,46.6,1.2,13.0,Sunny,Summer,August,2023,741.24
2023-08-26,34.5,53.7,0.2,9.8,Sunny,Summer,August,2023,849.56
2023-08-27,30.4,47.2,5.2,9.6,Sunny,Summer,August,2023,725.83
2023-08-28,29.0,58.6,0.5,16.9,Sunny,Summer,August,2023,749.6
2023-08-29,28.2,39.7,1.4,13.2,Sunny,Summer,August,2023,714.13
2023-08-30,29.1,51.1,3.0,8.5,Sunny,Summer,August,2023,736.74
2023-08-31,28.8,56.4,3.3,25.9,Sunny,Summer,August,2023,740.98
2023-09-01,24.5,61.5,5.5,9.4,Drizzle,Autumn,September,2023,516.41
2023-09-02,24.5,81.5,1.1,20.5,Cloudy,Autumn,September,2023,486.16
2023-09-03,24.0,62.8,2.9,7.6,Partly Cloudy,Autumn,September,2023,479.68
2023-09-04,25.3,52.0,5.8,17.3,Drizzle,Autumn,September,2023,530.78
2023-09-05,27.6,59.2,21.0,13.7,Rainy,Autumn,September,2023,578.22
2023-09-06,26.8,45.8,7.8,11.9,Drizzle,Autumn,September,2023,551.48
2023-09-07,15.139844851904092,59.4,15.4,16.0,Rainy,Autumn,September,2023,477.05
2023-09-08,16.3,53.3,8.6,15.3,Drizzle,Autumn,September,2023,444.37
2023-09-09,26.8,67.3,5.4,10.9,Drizzle,Autumn,September,2023,547.05
2023-09-10,19.9,55.6,1.3,10.7,Partly Cloudy,Autumn,September,2023,435.83
2023-09-11,23.3,59.1,6.6,7.1,Drizzle,Autumn,September,2023,500.91
2023-09-12,20.5,54.9,5.9,16.5,Drizzle,Autumn,September,2023,470.9
2023-09-13,18.6,73.9,5.5,8.7,Drizzle,Autumn,September,2023,456.13
2023-09-14,25.6,57.4,4.0,15.0,Partly Cloudy,Autumn,September,2023,543.45
2023-09-15,26.3,74.7,4.5,18.0,Partly Cloudy,Autumn,September,2023,579.84
2023-09-16,22.3,66.5,2.4,16.0,Partly Cloudy,Autumn,September,2023,458.76
2023-09-17,16.2,63.9,4.4,11.4,Partly Cloudy,Autumn,September,2023,413.89
2023-09-18,22.4,62.9,1.3,19.5,Partly Cloudy,Autumn,September,2023,489.8
2023-09-19,25.2,63.2,9.8,13.0,Drizzle,Autumn,September,2023,545.82
2023-09-20,19.6,44.6,1.2,8.3,Partly Cloudy,Autumn,September,2023,463.12
2023-09-21,24.6,57.8,0.5,13.6,Partly Cloudy,Autumn,September,2023,517.28
2023-09-22,24.0,66.8,3.4,17.9,Partly Cloudy,Autumn,September,2023,509.22
2023-09-23,25.7,59.6,6.4,11.6,Drizzle,Autumn,September,2023,518.38
2023-09-24,24.4,48.8,3.5,19.4,Partly Cloudy,Autumn,September,2023,484.61
2023-09-25,21.1,59.6,1.9,11.1,Partly Cloudy,Autumn,September,2023,476.4
2023-09-26,27.6,73.6,4.9,11.8,Partly Cloudy,Autumn,September,2023,599.97
2023-09-27,23.5,70.0,2.6,9.8,Partly Cloudy,Autumn,September,2023,503.39
2023-09-28,15.139844851904092,59.5,16.2,14.739492242595203,Rainy,Autumn,September,2023,513.49
2023-09-29,21.2,67.6,15.4,14.7,Rainy,Autumn,September,2023,477.53
2023-09-30,22.7,57.1,4.2,10.1,Partly Cloudy,Autumn,September,2023,463.29
2023-10-01,13.3,54.4,3.2,13.0,Partly Cloudy,Autumn,October,2023,474.81
2023-10-02,15.139844851904092,60.6,10.7,0.0,Drizzle,Autumn,October,2023,509.85
2023-10-03,21.1,80.5,0.3,18.9,Cloudy,Autumn,October,2023,543.52
2023-10-04,11.9,65.8,5.2,14.1,Drizzle,Autumn,October,2023,505.07
2023-10-05,11.2,66.1,3.3,3.0,Partly Cloudy,Autumn,October,2023,506.12
2023-10-06,20.4,65.6,20.3,7.7,Rainy,Autumn,October,2023,536.88
2023-10-07,15.4,83.2,0.1,12.9,Cloudy,Autumn,October,2023,477.46
2023-10-08,14.0,81.0,6.4,8.4,Cloudy,Autumn,October,2023,474.87
2023-10-09,19.1,85.8,10.8,19.0,Cloudy,Autumn,October,2023,526.48
2023-10-10,14.2,66.7,5.3,17.1,Drizzle,Autumn,October,2023,505.04
2023-10-11,21.5,70.4,0.7,16.8,Partly Cloudy,Autumn,October,2023,547.0
2023-10-12,18.0,55.9,28.7,2.0,Rainy,Autumn,October,2023,519.35
2023-10-13,14.5,79.8,5.8,12.4,Drizzle,Autumn,October,2023,505.95
2023-10-14,22.5,58.7,7.6,11.5,Drizzle,Autumn,October,2023,527.68
2023-10-15,14.2,69.7,2.2,10.2,Partly Cloudy,Autumn,October,2023,475.04
2023-10-16,18.2,59.2,5.3,12.9,Drizzle,Autumn,October,2023,520.5
2023-10-17,16.9,63.3,4.5,9.4,Partly Cloudy,Autumn,October,2023,513.25
2023-10-18,19.9,61.3,0.6,16.1,Partly Cloudy,Autumn,October,2023,532.55
2023-10-19,20.7,63.1,0.9,18.8,Partly Cloudy,Autumn,October,2023,539.33
2023-10-20,16.1,63.7,14.5,18.4,Drizzle,Autumn,October,2023,509.93
2023-10-21,13.7,63.6,2.2,14.3,Partly Cloudy,Autumn,October,2023,474.98
2023-10-22,17.4,74.7,1.7,25.0,Partly Cloudy,Autumn,October,2023,485.56
2023-10-23,14.0,59.2,5.6,20.7,Drizzle,Autumn,October,2023,504.66
2023-10-24,22.0,69.8,11.7,14.5,Drizzle,Autumn,October,2023,552.73
2023-10-25,16.4,77.7,0.5,12.6,Partly Cloudy,Autumn,October,2023,511.19
2023-10-26,14.9,63.9,6.9,21.7,Drizzle,Autumn,October,2023,506.47
2023-10-27,16.6,62.3,1.0,20.0,Partly Cloudy,Autumn,October,2023,511.55
2023-10-28,12.0,66.2,0.3,14.739492242595203,Partly Cloudy,Autumn,October,2023,474.72
2023-10-29,13.1,77.4,0.4,20.4,Partly Cloudy,Autumn,October,2023,474.28
2023-10-30,19.6,69.6,14.4,14.2,Drizzle,Autumn,October,2023,530.11
2023-10-31,14.0,63.8,1.0,10.7,Partly Cloudy,Autumn,October,2023,505.18
2023-11-01,15.139844851904092,77.9,0.3,5.1,Partly Cloudy,Autumn,November,2023,488.0
2023-11-02,9.6,65.2,5.653808180535966,13.7,Partly Cloudy,Autumn,November,2023,578.31
2023-11-03,11.6,79.5,13.0,14.9,Drizzle,Autumn,November,2023,571.98
2023-11-04,10.2,77.3,2.1,22.9,Partly Cloudy,Autumn,November,2023,545.6
2023-11-05,11.0,71.5,3.8,19.8,Partly Cloudy,Autumn,November,2023,543.5
2023-11-06,5.7,67.3,0.3,12.1,Partly Cloudy,Autumn,November,2023,603.77
2023-11-07,3.7,66.9,4.2,16.9,Partly Cloudy,Autumn,November,2023,623.87
2023-11-08,12.5,78.3,6.0,19.1,Drizzle,Autumn,November,2023,571.28
2023-11-09,7.0,83.8,5.9,15.4,Cloudy,Autumn,November,2023,593.33
2023-11-10,7.2,68.9,2.8,12.1,Partly Cloudy,Autumn,November,2023,592.03
2023-11-11,12.0,77.7,2.7,12.3,Partly Cloudy,Autumn,November,2023,541.6
2023-11-12,9.7,57.3,0.8,16.9,Partly Cloudy,Autumn,November,2023,547.56
2023-11-13,9.4,69.3,3.2,17.1,Partly Cloudy,Autumn,November,2023,578.81
2023-11-14,14.5,73.8,0.7,13.5,Partly Cloudy,Autumn,November,2023,572.28
2023-11-15,6.1,66.7,10.2,1.9,Drizzle,Autumn,November,2023,599.84
2023-11-16,10.8,66.5,23.7,8.5,Rainy,Autumn,November,2023,573.98
2023-11-17,8.2,68.7,24.6,18.1,Rainy,Autumn,November,2023,584.97
2023-11-18,8.8,76.3,14.0,4.3,Drizzle,Autumn,November,2023,551.98
2023-11-19,12.6,72.5,6.4,20.9,Drizzle,Autumn,November,2023,541.07
2023-11-20,9.5,56.1,8.4,20.2,Drizzle,Autumn,November,2023,578.85
2023-11-21,9.6,57.0,2.4,15.2,Partly Cloudy,Autumn,November,2023,578.35
2023-11-22,11.2,69.1,7.0,14.739492242595203,Drizzle,Autumn,November,2023,573.28
2023-11-23,6.9,77.7,4.3,17.6,Partly Cloudy,Autumn,November,2023,593.84
2023-11-24,5.5,52.0,4.6,14.4,Partly Cloudy,Autumn,November,2023,605.17
2023-11-25,15.139844851904092,70.0,5.653808180535966,8.1,Drizzle,Autumn,November,2023,458.05
2023-11-26,2.1,69.8,2.3,19.8,Partly Cloudy,Autumn,November,2023,613.09
2023-11-27,14.2,85.1,2.7,22.0,Cloudy,Autumn,November,2023,571.59
2023-11-28,4.7,70.9,18.1,9.0,Rainy,Autumn,November,2023,612.87
2023-11-29,7.3,77.1,0.4,7.9,Partly Cloudy,Autumn,November,2023,591.24
2023-11-30,7.2,75.1,4.7,14.3,Partly Cloudy,Autumn,November,2023,591.38
2023-12-01,1.9,60.0,14.6,11.9,Drizzle,Winter,December,2023,808.74
2023-12-02,3.4,83.1,5.7,15.7,Cloudy,Winter,December,2023,751.03
2023-12-03,3.6,78.7,4.7,21.0,Partly Cloudy,Winter,December,2023,747.59
2023-12-04,-0.7,81.1,1.7,3.8,Snowy,Winter,December,2023,856.08
2023-12-05,0.5,100.0,2.5,22.9,Cloudy,Winter,December,2023,833.19
2023-12-06,1.8,60.3,11.5,13.0,Drizzle,Winter,December,2023,810.62
2023-12-07,0.3,90.8,4.9,17.6,Cloudy,Winter,December,2023,836.56
2023-12-08,5.8,74.7,4.3,18.1,Partly Cloudy,Winter,December,2023,754.32
2023-12-09,2.5,79.3,0.6,18.7,Partly Cloudy,Winter,December,2023,764.09
2023-12-10,3.2,76.6,0.1,15.3,Partly Cloudy,Winter,December,2023,753.62
2023-12-11,3.0,73.6,19.9,16.5,Rainy,Winter,December,2023,790.98
2023-12-12,4.5,72.4,2.8,16.4,Partly Cloudy,Winter,December,2023,770.11
2023-12-13,1.5,79.6,5.5,11.8,Drizzle,Winter,December,2023,815.68
2023-12-14,-2.9,64.9,0.5,6.2,Snowy,Winter,December,2023,904.42
2023-12-15,2.2,83.0,6.9,8.9,Cloudy,Winter,December,2023,803.61
2023-12-16,-1.0,73.7,16.2,14.5,Rainy,Winter,December,2023,828.51
2023-12-17,-0.6,68.0,5.1,11.1,Snowy,Winter,December,2023,820.09
2023-12-18,2.8,73.4,0.8,11.1,Partly Cloudy,Winter,December,2023,793.79
2023-12-19,4.7,87.1,5.2,24.0,Cloudy,Winter,December,2023,767.48
2023-12-20,1.1,72.7,8.7,19.3,Drizzle,Winter,December,2023,822.01
2023-12-21,1.9,79.9,3.1,13.7,Partly Cloudy,Winter,December,2023,808.77
2023-12-22,6.1,71.2,12.7,18.4,Drizzle,Winter,December,2023,750.87
2023-12-23,1.7,83.1,6.3,12.9,Cloudy,Winter,December,2023,777.59
2023-12-24,8.8,82.5,13.8,15.6,Cloudy,Winter,December,2023,692.1
2023-12-25,2.7,91.8,5.9,17.2,Cloudy,Winter,December,2023,795.65
2023-12-26,-4.3,75.6,0.8,12.9,Snowy,Winter,December,2023,938.42
2023-12-27,3.3,82.3,2.2,11.6,Cloudy,Winter,December,2023,786.27
2023-12-28,2.1,77.8,1.4,21.1,Partly Cloudy,Winter,December,2023,805.61
2023-12-29,15.139844851904092,87.4,14.4,18.1,Cloudy,Winter,December,2023,623.54
2023-12-30,3.0,71.2,8.6,3.7,Drizzle,Winter,December,2023,756.74
2023-12-31,0.6,83.0,6.8,11.7,Cloudy,Winter,December,2023,796.73
